Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
AlbariÃ±o 2018,Spain,RÃ­as Baixas,Fillaboa,4,564,13.16,2018,White,42.0851044,-8.5200581
Sancerre Blanc 2018,France,Sancerre,Domaine Vacheron,4,569,24,2018,White,47.7299119,-122.1508227
Mosel Alte Reben Riesling 2016,Germany,Mosel,Markus Molitor,4,580,17.35,2016,White,45.4473957,10.5949603
GewÃ¼rztraminer 2018,Italy,SÃ¼dtirol - Alto Adige,Cantina Kaltern,4,583,11.6,2018,White,46.4208679,11.2520982
As Sortes Val do Bibei Godello 2014,Spain,Valdeorras,Rafael Palacios,4.2,586,39.9,2014,White,42.3973871,-7.0921039
Colle dei Tigli Bianco del Veneto 2018,Italy,Veneto,Lenotti,4,590,5.12,2018,White,45.5441949,10.7248046
Blindfold 2017,United States,California,The Prisoner,4.1,592,37.53,2017,White,45.5441949,10.7248046
Grand RÃ©gnard Chablis 2018,France,Chablis,RÃ©gnard,4.3,596,36.9,2018,White,45.5441949,10.7248046
Life from Stone Sauvignon Blanc 2019,South Africa,Robertson,Springfield Estate,4.2,597,12.57,2019,White,45.5441949,10.7248046
Scaia Bianco (Garganega - Chardonnay) 2019,Italy,Veneto,Tenuta Sant'Antonio,4.1,600,8.25,2019,White,40.0571446,18.439706
Rossj-Bass Langhe 2017,Italy,Langhe,Gaja,4.2,605,83.15,2017,White,33.7405484,-84.3463317
Chardonnay 2015,United States,Los Carneros,Buena Vista,4,612,24.5,2015,White,38.8422178,-106.1311288
Pouilly-FuissÃ© 2018,France,Pouilly-FuissÃ©,Louis Jadot,4.1,621,29.37,2018,White,41.2339501,-8.1948161
Douro Duas Quintas Branco 2018,Portugal,Douro,Ramos Pinto,4,625,10.63,2018,White,41.2339501,-8.1948161
Panamera Chardonnay 2018,United States,California,Story Ridge Vineyards,4.1,627,8.28,2018,White,41.2339501,-8.1948161
Sauvignon Blanc 2019,New Zealand,Marlborough,Silver Moki,4,627,7.44,2019,White,41.2339501,-8.1948161
Pouilly-FumÃ© 2018,France,Pouilly-FumÃ©,Pascal Jolivet,4.1,627,22.3,2018,White,41.2339501,-8.1948161
Sauvignon Blanc 2019,New Zealand,Marlborough,Dusky Sounds,4.2,631,10.42,2019,White,-45.7246329,166.5065212
Castello della Sala Conte della Vipera 2018,Italy,Umbria,Antinori,4.1,643,20.9,2018,White,43.5797653,10.550356
Assyrtiko Santorini 2018,Greece,Santorini,Domaine Sigalas,4,651,26.95,2018,White,36.471427,25.394178
Chardonnay de Purcari 2018,Moldova,South Eastern,ChÃ¢teau Purcari,4.1,654,10.98,2018,White,46.529504,29.871929
Pinot Grigio 2018,Italy,Venezia Giulia,Jermann,4,661,17.41,2018,White,46.529504,29.871929
Haus Klosterberg Riesling Trocken 2018,Germany,Mosel,Markus Molitor,4.1,672,9.9,2018,White,46.529504,29.871929
Ca'Marcanda Vistamare Toscana 2016,Italy,Toscana,Gaja,4.2,676,41.9,2016,White,33.7405484,-84.3463317
Grand ArdÃ¨che Chardonnay 2017,France,ArdÃ¨che,Louis Latour,4,679,10.63,2017,White,33.7405484,-84.3463317
Ca'Marcanda Vistamare Toscana 2017,Italy,Toscana,Gaja,4.2,684,41.9,2017,White,33.7405484,-84.3463317
Riva Ranch Chardonnay 2018,United States,Arroyo Seco,Wente,4,705,18.29,2018,White,37.6641667,-121.7252778
Lighea 2018,Italy,Terre Siciliane,Donnafugata,4,710,11.5,2018,White,36.8810019,14.5644909
Cometa 2017,Italy,Menfi,Planeta,4.1,712,32.86,2017,White,36.8810019,14.5644909
Pinot Grigio 2018,Italy,Colli Orientali del Friuli,Livio Felluga,4,714,18.19,2018,White,36.8810019,14.5644909
Chardonnay 2017,Argentina,Mendoza,Catena Alta,4.2,714,27.9,2017,White,36.8810019,14.5644909
Pouilly-FumÃ© 2018,France,Pouilly-FumÃ©,de Ladoucette,4,737,32.9,2018,White,47.7299119,-122.1508227
Terras Gauda O Rosal 2019,Spain,RÃ­as Baixas,Terras Gauda,4.1,741,12.41,2019,White,47.7299119,-122.1508227
Pinot Grigio de Purcari 2018,Moldova,South Eastern,ChÃ¢teau Purcari,4.2,756,10.98,2018,White,46.529504,29.871929
Chardonnay 2017,South Africa,Hemel-en-Aarde Valley,Hamilton Russell Vineyards,4.1,768,39.8,2017,White,-34.389593,19.2419123
Condrieu 2016,France,Condrieu,E. Guigal,4,776,52.01,2016,White,-34.389593,19.2419123
ViÃ±a Esmeralda 2019,Spain,Catalunya,Torres,4,806,7.45,2019,White,42.6128388,-83.3110438
CapellanÃ­a 2014,Spain,Rioja,MarquÃ©s de Murrieta,4.1,807,22.85,2014,White,42.6128388,-83.3110438
Riesling Trocken 2018,Germany,Rheingau,Robert Weil,4,817,13.9,2018,White,42.6128388,-83.3110438
Sauvignon Blanc 2018,Spain,Rueda,JosÃ© Pariente,4.1,827,10.89,2018,White,42.6128388,-83.3110438
EsporÃ£o Reserva Branco 2018,Portugal,Alentejo,EsporÃ£o,4.1,827,13.47,2018,White,42.6128388,-83.3110438
Chardonnay 2014,South Africa,Hemel-en-Aarde Valley,Hamilton Russell Vineyards,4.1,830,36.79,2014,White,-34.389593,19.2419123
AVETA Sauvignon Blanc 2016,United States,Napa Valley,Stag's Leap Wine Cellars,4.1,837,29.77,2016,White,38.3992276,-122.3235399
Douro Redoma Branco 2017,Portugal,Douro,Niepoort,4.1,838,19.42,2017,White,38.3992276,-122.3235399
San ValentÃ­n Parellada 2019,Spain,Catalunya,Torres,4.2,861,5.49,2019,White,49.6427945,6.5787574
Santa Barbara County Chardonnay 2016,United States,Santa Barbara County,Sandhi,4.1,901,28.9,2016,White,38.3892417,-121.5413971
Is Argiolas Vermentino di Sardegna 2018,Italy,Vermentino di Sardegna,Argiolas,4,930,10.7,2018,White,27.0254869,-108.941309
Chardonnay 2018,Argentina,Mendoza,Catena,4,979,15.79,2018,White,47.7299119,-122.1508227
Sauvignon Blanc 2018,New Zealand,Marlborough,Greywacke,4.1,991,17.95,2018,White,47.7299119,-122.1508227
Pessac-LÃ©ognan Blanc (Grand Cru ClassÃ© de Graves) 2016,France,Pessac-LÃ©ognan,ChÃ¢teau Carbonnieux,4.1,1001,39.9,2016,White,44.7451298,-0.5691376
Vintage Tunina 2015,Italy,Venezia Giulia,Jermann,4.3,1036,48.76,2015,White,44.7451298,-0.5691376
GewÃ¼rztraminer Somontano 2018,Spain,Somontano,ViÃ±as del Vero,4.1,1075,9.99,2018,White,40.9111904,14.8675003
Sauvignon Blanc 2019,New Zealand,Marlborough,The Ned,4.1,1085,13.79,2019,White,51.5136153,-0.090129
Chardonnay 2018,Italy,Menfi,Planeta,4.2,1116,22.8,2018,White,51.5136153,-0.090129
EDDA Bianco 2018,Italy,Salento,San Marzano,4.1,1130,11.45,2018,White,40.7279967,-73.9884379
Alvarinho 2019,Portugal,MonÃ§Ã£o e MelgaÃ§o,Soalheiro,4.1,1160,13.26,2019,White,42.097502,-8.3099673
Chardonnay 2016,Argentina,Mendoza,Catena Alta,4.2,1179,25.9,2016,White,42.097502,-8.3099673
Pfefferer 2019,Italy,Trentino-Alto Adige,Colterenzio (Schreckbichl),4.2,1332,8.72,2019,White,42.5699439,-2.8608441
Sauvignon Blanc 2019,New Zealand,Marlborough,Nau Mai,4.1,1375,6.77,2019,White,42.5699439,-2.8608441
Chardonnay 2016,United States,Napa Valley,Chateau Montelena,4.4,1423,65.9,2016,White,38.602514,-122.597722
Pouilly-FuissÃ© 2017,France,Pouilly-FuissÃ©,Louis Jadot,4,1424,28.13,2017,White,38.602514,-122.597722
Sauvignon Blanc 2018,New Zealand,Marlborough,Silver Moki,4.2,1466,10.95,2018,White,38.602514,-122.597722
Arneis Langhe BlangÃ© 2018,Italy,Langhe,Ceretto,4,1476,16.47,2018,White,44.6722487,7.9962875
Sauvignon Blanc 2018,New Zealand,Marlborough,Greyrock,4,1481,10.45,2018,White,44.6722487,7.9962875
Gelblack Riesling Trocken 2018,Germany,Rheingau,Schloss Johannisberg,4.1,1590,14.51,2018,White,49.9999818,7.9837394
Drouhin - Vaudon Chablis RÃ©serve De Vaudon 2018,France,Chablis,Joseph Drouhin,4,1721,21.34,2018,White,38.5111235,-122.4808592
Pouilly-FumÃ© 2017,France,Pouilly-FumÃ©,de Ladoucette,4.1,1903,68,2017,White,37.6641667,-121.7252778
Chardonnay 2018,United States,Los Carneros,Rombauer Vineyards,4.3,2034,39.9,2018,White,38.545948,-122.4926706
Sauvignon Blanc 2019,New Zealand,Marlborough,Brancott Estate,4,2504,7.79,2019,White,47.8131129,3.8005341
Sauvignon Blanc 2018,New Zealand,Marlborough,The Ned,4.1,2554,14.95,2018,White,51.5136153,-0.090129
Sauvignon Blanc 2019,New Zealand,Marlborough,Cloudy Bay,4.2,3054,26.7,2019,White,-41.4914286,173.8788862
I Frati Lugana 2019,Italy,Lugana,CÃ  dei Frati,4.2,3479,11.2,2019,White,45.4547439,10.6168089
Private Bin Sauvignon Blanc 2019,New Zealand,Marlborough,Villa Maria,4.1,4082,10.6,2019,White,45.4547439,10.6168089
Sauvignon Blanc 2019,New Zealand,Marlborough,Oyster Bay,4,4423,10.66,2019,White,40.8656543,-73.5320685
Vinho Verde Sweet N.V.,Portugal,Vinho Verde,Casal Garcia,4,4609,5.05,N.V.,White,40.8656543,-73.5320685
Sauvignon Blanc 2019,New Zealand,Marlborough,Hans Greyl,4.2,5817,7.75,2019,White,40.8656543,-73.5320685
Pomerol 2011,France,Pomerol,ChÃ¢teau La Providence,4.2,100,95,2011,Red,40.8656543,-73.5320685
Lirac 2017,France,Lirac,ChÃ¢teau Mont-Redon,4.3,100,15.5,2017,Red,44.082746,4.811613
Marion's Vineyard Pinot Noir 2016,New Zealand,Wairarapa,Schubert,4,100,43.87,2016,Red,45.2676582,-72.15522
Descendant 2016,Australia,Barossa,Torbreck,4.3,100,140.64,2016,Red,-34.4763283,138.9488547
Les Obriers de la Peira Terrasses du Larzac 2017,France,Terrasses du Larzac,La PÃ¨ira en DamaisÃ¨la,4.1,100,14.52,2017,Red,43.6731177,3.4945107
Proprietor's Blend 2016,South Africa,Stellenbosch,Ernie Els,4.2,100,29.09,2016,Red,44.2697636,4.9623963
La Bienquerida 2016,Spain,Bierzo,Losada,4.3,100,41.58,2016,Red,44.2697636,4.9623963
Fulgeo Negroamaro Salento 2016,Italy,Salento,San Donaci,4,100,12.9,2016,Red,40.4565537,17.8998566
Old Vines Primitivo 2015,Italy,Puglia,Azienda Agricola Morella,4.2,100,38.7,2015,Red,40.3946613,17.6251675
Kallista 2015,South Africa,Stellenbosch,Vriesenhof,4.3,100,26.25,2015,Red,-33.971098,18.867111
Badia a Passignano Gran Selezione Chianti Classico 2016,Italy,Chianti Classico,Antinori,4.2,1000,39.9,2016,Red,-33.971098,18.867111
Saint-Ã‰milion Grand Cru (Premier Grand Cru ClassÃ©) 2012,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Figeac,4.4,1000,174.49,2012,Red,44.9128319,-0.1924052
Saint-Julien (Grand Cru ClassÃ©) 2010,France,Saint-Julien,ChÃ¢teau LÃ©oville PoyferrÃ©,4.4,1008,189,2010,Red,45.1643345,-0.7409774
Vigna del Noce Barbera d'Asti 2007,Italy,Barbera d'Asti,Trinchero,4.1,101,76.9,2007,Red,38.528453,-122.497828
Sancerre Rouge 2015,France,Sancerre,Comte Lafond,4.2,101,37.34,2015,Red,40.7408053,-73.9931114
Ro-RÃ©e Saint-Joseph 2018,France,Saint-Joseph,Louis ChÃ¨ze,4.2,101,24.37,2018,Red,45.3471863,4.7368981
Cabernet Sauvignon 2015,South Africa,Stellenbosch,Big Flower,4,101,16.5,2015,Red,45.3471863,4.7368981
Roma Rosso 2018,Italy,Lazio,Poggio le Volpi,4,101,9.95,2018,Red,41.8266377,12.707799
Terrenus Vinhas Velhas Reserva 2013,Portugal,Alentejano,Rui Reguinga,4.1,101,27.95,2013,Red,41.8266377,12.707799
El Abuelo SelecciÃ³n EdiciÃ³n Limitada 2013,Spain,Almansa,Bodegas Piqueras,4.2,101,10.95,2013,Red,38.8754245,-1.1140537
Barolo Cannubi 2014,Italy,Barolo,Giacomo Fenocchio,4,101,39.9,2014,Red,44.6114057,7.9598511
Pauillac (Premier Grand Cru ClassÃ©) 2017,France,Pauillac,ChÃ¢teau Mouton Rothschild,4.6,101,633.62,2017,Red,44.6114057,7.9598511
CÃ´te-RÃ´tie Le Gallet Blanc 2017,France,CÃ´te-RÃ´tie,Francois Villard,4.4,101,48,2017,Red,45.443575,4.7346721
Amancaya Malbec - Cabernet Sauvignon 2017,Argentina,Mendoza,Caro (Catena and Rothschild),4,1010,16.8,2017,Red,43.611784,-0.123643
Laccento RuchÃ© di Castagnole Monferrato 2017,Italy,RuchÃ¨,Montalbera,4,1012,19.9,2017,Red,43.611784,-0.123643
San Leonardo 2011,Italy,Vigneti delle Dolomiti,San Leonardo,4.3,1012,48.64,2011,Red,46.1185306,13.531517
Pauillac (Grand Cru ClassÃ©) 2007,France,Pauillac,ChÃ¢teau Pichon Baron,4.4,1014,119,2007,Red,45.1770493,-0.7516086
Disciples 2016,United States,Napa Valley,The Crane Assembly,4.3,1014,53.61,2016,Red,38.4950767,-122.4598636
Margaux 2010,France,Margaux,ChÃ¢teau LabÃ©gorce,4,1016,40.95,2010,Red,45.0499759,-0.6879457
Ribera del Duero 2015,Spain,Ribera del Duero,GarmÃ³n,4.2,1017,38.8,2015,Red,44.6260623,7.9547232
La Bienquerida 2013,Spain,Bierzo,Losada,4.1,102,35.97,2013,Red,47.7615991,-69.4787782
Noi 4 Bolgheri 2016,Italy,Bolgheri,Tenuta dei Sette Cieli,4,102,23.5,2016,Red,43.2744645,10.5605031
Saint-Ã‰milion Grand Cru 2015,France,Saint-Ã‰milion Grand Cru,ChÃ¢teau Vieux Clos St. Emilion,4.1,102,23.09,2015,Red,44.894387,-0.155729
RWT Shiraz 2017,Australia,Barossa Valley,Penfolds,4.4,102,229,2017,Red,45.02196,26.391651
Coume de l'Olla Rouge 2019,France,Vin de France,Matassa,4.1,102,16.96,2019,Red,45.665025,12.249488
Pinot Noir 2017,South Africa,Hemel-en-Aarde Valley,Hamilton Russell Vineyards,4.2,1022,49.09,2017,Red,-34.389593,19.2419123
60 Sessantanni Old Vines Primitivo di Manduria 2016,Italy,Primitivo di Manduria,San Marzano,4.4,1028,17.24,2016,Red,40.7279967,-73.9884379
Kith & Kin Cabernet Sauvignon 2017,United States,Napa Valley,Round Pond Estate,4.2,1028,38.5,2017,Red,38.4638397,-122.4027435
Zinfandel 2017,United States,California,Rombauer Vineyards,4.3,1029,34.12,2017,Red,38.545948,-122.4926706
Cerro AÃ±on Rioja Gran Reserva 2011,Spain,Rioja,Bodegas Olarra,4.1,103,14.65,2011,Red,42.4730996,-2.406355
Bush Vine GSM (Shiraz - Grenache - Mourvedre) 2013,Australia,McLaren Vale,Geoff Merrill,4,103,14.57,2013,Red,-35.1025868,138.5624921
Plaer Vinyes Velles 2016,Spain,Priorat,Acustic Celler,4.1,103,26.18,2016,Red,41.1268098,0.7963686
Gran Masetto Teroldego 2014,Italy,Trentino,Endrizzi,4.4,103,39.9,2014,Red,36.7647819,-108.1553802
Barolo Mariondino 2015,Italy,Barolo,Parusso,4.1,103,39.9,2015,Red,44.6134621,7.9653802
Apogee Pepper Bridge Vineyard 2013,United States,Walla Walla Valley,L'Ecole No 41,4.1,103,46.9,2013,Red,46.0568338,-118.5813226
