name,winery,country,latitude,longitude
520,Weingut Bründlmayer,Austria,48.4738838,15.6650811
521,Claus Preisinger,Austria,47.90815380000001,16.9103232
522,Van Volxem,Germany,49.6427945,6.5787574
523,AB Valley,Portugal,41.2531097,-8.065973699999999
524,Castelfeder,Italy,41.2531097,-8.065973699999999
525,Wittmann,Germany,41.8483505,-73.07505789999999
526,Domaine Saumaize-Michelin,France,46.3113586,4.7159852
527,Fontanafredda,Italy,45.9747129,12.56818
528,Auvigue,France,46.2794721,4.7450021
529,Schloss Johannisberg,Germany,49.9999818,7.9837394
530,Robert Weil,Germany,49.9999818,7.9837394
531,Wittmann,Germany,41.8483505,-73.07505789999999
532,Domaine Vico,France,42.4718566,9.2077628
533,Peter Lauer,Germany,49.6289469,6.5532144
534,Domaine Saumaize-Michelin,France,46.3113586,4.7159852
535,Wild Rock,New Zealand,43.5906321,-89.7797169
536,Terenzi,Italy,43.5906321,-89.7797169
537,Alexander Laible,Germany,48.49884,7.99255
538,Lergenmüller,Germany,48.49884,7.99255
539,Korrell,Germany,49.8441406,7.914689099999999
540,Anura,South Africa,49.8441406,7.914689099999999
541,Joseph Drouhin,France,49.8441406,7.914689099999999
542,Von Winning,Germany,49.4106226,8.1863799
543,Weingut Metzger,Germany,49.57853309999999,8.161003599999999
544,K.Wechsler,Germany,49.57853309999999,8.161003599999999
545,Schloss Lieser,Germany,49.9172879,7.0195801
546,Baron Philippe de Rothschild,France,49.9172879,7.0195801
547,Stina,Croatia,39.92521259999999,-75.17472470000001
548,Weingut Bründlmayer,Austria,48.4738838,15.6650811
549,Zevenwacht,South Africa,-33.9339622,18.7110943
550,Pago de Cirsus,Spain,41.9784929,-1.5773735
551,Markus Molitor,Germany,41.9784929,-1.5773735
552,Franz Keller,Germany,41.9784929,-1.5773735
553,Feudi di San Gregorio,Italy,40.9111904,14.8675003
554,Bomont de Cormeil,France,43.5988,6.1385394
555,Nederburg,South Africa,43.5988,6.1385394
556,Collazzi,Italy,43.718174,11.1975145
557,Vom Mann Mit Hut,Germany,43.718174,11.1975145
558,Rocca di Montemassi,Italy,42.9507571,11.0568591
559,Batasiolo,Italy,42.9507571,11.0568591
560,Weingüter Wegeler,Germany,42.9507571,11.0568591
561,Tegernseerhof,Austria,48.3877445,15.5430448
562,Teruzzi & Puthod,Italy,26.1976177,-81.8115905
563,Mayer am Pfarrplatz,Austria,48.25507390000001,16.3588897
564,Baron Philippe de Rothschild,France,48.25507390000001,16.3588897
565,Louis Latour,France,48.25507390000001,16.3588897
566,Immich-Batterieberg,Germany,49.9835777,7.123952
567,Bischöfliche Weingüter Trier,Germany,49.75153419999999,6.6399687
568,Ziereisen,Germany,47.6547677,7.559164399999998
569,Juliusspital,Germany,49.7978083,9.9312636
570,Gross,Slovenia,49.7978083,9.9312636
571,Leth,Austria,49.7978083,9.9312636
572,Weingut Erich & Walter Polz,Austria,49.7978083,9.9312636
573,Vanitá,Italy,49.7978083,9.9312636
574,Egon Müller - Scharzhof,Germany,49.7978083,9.9312636
575,Wittmann,Germany,41.8483505,-73.07505789999999
576,Immich-Batterieberg,Germany,49.9835777,7.123952
577,Oude Kaap,South Africa,49.9835777,7.123952
578,Mas des Mas,France,49.9835777,7.123952
579,Reinhard Knebel,Germany,49.9835777,7.123952
580,Plaisir de Merle,South Africa,-33.842512,18.9582002
581,Domäne Wachau,Austria,48.3920656,15.5273111
582,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
583,Kurtatsch (Cortaccia),Italy,46.3114023,11.2206906
584,Schloss Reinhartshausen,Germany,50.0188032,8.0915343
585,Ansgar Clüsserath,Germany,49.82332,6.899389999999999
586,Erwin Sabathi,Austria,46.651513,15.488187
587,Château de Millet,France,43.888656,0.078663
588,Paul Jaboulet Aîné,France,43.888656,0.078663
589,Marco Felluga,Italy,43.888656,0.078663
590,Finca Antigua,Spain,39.6310835,-2.8920419
591,Jermann,Italy,39.6310835,-2.8920419
592,Clemens Busch,Germany,50.0427037,7.1295895
593,Boeckel,France,48.3960993,7.441579399999999
594,Domaine Pfister,France,48.5854917,7.508338699999999
595,Reichsgraf von Kesselstatt,Germany,48.5854917,7.508338699999999
596,Tenuta Argentiera,Italy,48.5854917,7.508338699999999
597,Macià Batle,Spain,39.653796,2.77699
598,Food Truck,Australia,39.653796,2.77699
599,Domaine du Vieux Télégraphe,France,44.0428553,4.885459399999999
600,Lackner Tinnacher,Austria,46.6961642,15.5395883
601,Roodeberg,South Africa,46.6961642,15.5395883
602,Dr. Crusius,Germany,49.820002,7.814959000000001
603,Weingut Bründlmayer,Austria,48.4738838,15.6650811
604,Kleine Zalze,South Africa,48.4738838,15.6650811
605,Paladin,Italy,48.4738838,15.6650811
606,Trimbach,France,48.1944177,7.3254174
607,Ritterhof,Italy,47.5921111,-120.6694417
608,Dr. Heger,Germany,43.2071186,-86.20866439999999
609,Bernard Baudry,France,47.160439,0.332553
610,Bodegas Copaboca,Spain,41.518259,-4.942377
611,Château de Chamirey,France,46.82485639999999,4.7235317
612,Les Jamelles,France,46.82485639999999,4.7235317
613,Alois Lageder,Italy,46.2881958,11.2099521
614,Miguel Torres,Chile,46.2881958,11.2099521
615,Domaine Belleville,France,46.8777896,4.7529711
616,Dr. Von Bassermann-Jordan,Germany,49.4081542,8.1857663
617,Neumeister,Austria,42.4898851,-90.7305315
618,Cantina Bolzano / Kellerei Bozen,Italy,46.5017481,11.3120923
619,Montecillo,Spain,31.8102318,-106.5134646
620,Chaland Jean-Marie,France,46.4534241,4.8447172
621,Terlan (Terlano),Italy,46.5293309,11.2484293
622,Flagstone,South Africa,46.5293309,11.2484293
623,Mouton Cadet,France,46.5293309,11.2484293
624,Borgo Molino,Italy,46.5293309,11.2484293
625,Ascheri,Italy,46.5293309,11.2484293
626,Masseria Altemura,Italy,40.4841667,17.7666667
627,Colterenzio (Schreckbichl),Italy,40.4841667,17.7666667
628,Elena Walch,Italy,46.3385258,11.2385953
629,Muratie,South Africa,-33.8704712,18.8759232
630,Tasca d'Almerita,Italy,-33.8704712,18.8759232
631,Lourensford,South Africa,-34.0679514,18.895236
632,Château de Saint Cosme,France,44.1671895,5.0068355
633,Kurt Hain,Germany,44.1671895,5.0068355
634,Elena Walch,Italy,46.3385258,11.2385953
635,Manz,Germany,46.3385258,11.2385953
636,Settesoli,Italy,37.5951642,12.9745984
637,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
638,Schloss Gobelsburg,Austria,48.461037,15.69598
639,Fritz Haag,Germany,48.461037,15.69598
640,Ravenswood,United States,48.461037,15.69598
641,Dr. Bürklin-Wolf,Germany,48.461037,15.69598
642,Cusumano,Italy,41.3679869,-75.7375741
643,Tianna Negre,Spain,39.6934542,2.8606695
644,Weingut Abraham,Italy,46.46368529999999,11.2577692
645,Les Salices,France,43.26665800000001,2.632449
646,I Capitani,Italy,41.0245895,14.9252253
647,Muratie,South Africa,-33.8704712,18.8759232
648,Domaine Montrose,France,43.4283822,3.370506
649,Domaines Schlumberger,France,47.91208899999999,7.206303999999999
650,Leiner,Germany,47.91208899999999,7.206303999999999
651,Vincent Girardin,France,47.91208899999999,7.206303999999999
652,Künstler,Germany,47.91208899999999,7.206303999999999
653,Barth,Germany,47.91208899999999,7.206303999999999
654,Ca' del Bosco,Italy,47.91208899999999,7.206303999999999
655,La Scolca,Italy,47.91208899999999,7.206303999999999
656,Capichera,Italy,41.0396864,9.3836958
657,Vincent Girardin,France,41.0396864,9.3836958
658,Feudi di San Gregorio,Italy,40.9111904,14.8675003
659,Añoranza,Spain,40.9111904,14.8675003
660,Setzer,Austria,40.9111904,14.8675003
661,Krämer - Straight,Germany,40.9111904,14.8675003
662,La Tunella,Italy,46.040687,13.4374668
663,Peter Jakob Kühn,Germany,50.01094000000001,8.02121
664,Oliver Zeter,Germany,49.37067889999999,8.1433803
665,Heinrich,Austria,43.1450267,-78.69633139999999
666,Caldora,Italy,43.1450267,-78.69633139999999
667,Louis Michel & Fils,France,43.1450267,-78.69633139999999
668,Spreitzer,Germany,48.13691,8.75783
669,Calmel & Joseph,France,48.13691,8.75783
670,Eymann,Germany,49.448086,8.238998
671,Castelli del Grevepesa,Italy,43.6311603,11.2723293
672,Schäfer-Fröhlich,Germany,49.8376011,7.680954599999999
673,Peter Jakob Kühn,Germany,50.01094000000001,8.02121
674,Wittmann,Germany,41.8483505,-73.07505789999999
675,Domaine des Herbauges,France,47.1376331,-1.6874707
676,Domaine du Tariquet,France,47.1376331,-1.6874707
677,Tenuta Monteloro,Italy,43.846113,11.352889
678,Zenato,Italy,43.846113,11.352889
679,Hans Wirsching,Germany,49.70283,10.26118
680,Groebe,Germany,49.7065206,8.247726499999999
681,Sattlerhof,Austria,46.7133078,15.5393226
682,Enate,Spain,46.7133078,15.5393226
683,Zahel,Austria,46.7133078,15.5393226
684,Domaine de Beaurenard,France,44.05362090000001,4.834506
685,Reina de Castilla,Spain,44.05362090000001,4.834506
686,Wagner-Stempel,Germany,49.79729,7.95609
687,Scheiblhofer,Austria,49.79729,7.95609
688,Cecilia Beretta,Italy,49.79729,7.95609
689,Loimer,Austria,48.4820775,15.6824926
690,Spreitzer,Germany,48.13691,8.75783
691,Creation,South Africa,48.13691,8.75783
692,Ramón Bilbao,Spain,42.5699439,-2.8608441
693,Quinta da Lapa,Portugal,39.2362282,-8.8813953
694,Elio Filippino,Italy,44.74676470000001,8.120013799999999
695,Louis Jadot - Domaine Duc de Magenta,France,44.74676470000001,8.120013799999999
696,Ramos Pinto,Portugal,44.74676470000001,8.120013799999999
697,Kiefer,Germany,35.9448155,-96.065275
698,Kühling-Gillot,Germany,49.93124,8.3066
699,Monchiero Carbone,Italy,44.796416,7.987736000000001
700,Tramin,Italy,46.3408096,11.2421663
701,Karl Erbes,Germany,49.9860663,7.007089799999999
702,Schloss Lieser,Germany,49.9172879,7.0195801
703,Bernard-Massard,Luxembourg,49.6765781,6.442149
704,Joseph Drouhin,France,49.6765781,6.442149
705,Grans-Fassian,Germany,49.6765781,6.442149
706,Château Changyu Moser XV 张裕摩塞尔十五世酒庄,China,38.487193,106.230908
707,Contesa,Italy,42.471202,14.029295
708,Forstmeister Geltz-Zilliken,Germany,49.605545,6.5432753
709,Dr. Bürklin-Wolf,Germany,49.605545,6.5432753
710,Weedenborn,Germany,49.722975,8.226208
711,Fleur du Cap,South Africa,49.722975,8.226208
712,Château de Tracy,France,47.3207251,2.8928721
713,St. Michael-Eppan,Italy,46.4560767,11.2623877
714,Dönnhoff,Germany,46.4560767,11.2623877
715,Weingut Erich & Walter Polz,Austria,46.4560767,11.2623877
716,Markus Molitor,Germany,46.4560767,11.2623877
717,Ottin - Viticulteur Encaveur,Italy,45.7575059,7.324926799999999
718,Spier,South Africa,45.7575059,7.324926799999999
719,Château Tour de Mirambeau,France,45.7575059,7.324926799999999
720,Livia,Romania,41.885361,-88.3081275
721,Bouchard Père & Fils,France,41.885361,-88.3081275
722,Paul Jaboulet Aîné,France,41.885361,-88.3081275
723,Dr. Bürklin-Wolf,Germany,41.885361,-88.3081275
724,Winzervereinigung Freyburg-Unstrut,Germany,51.2182141,11.7682491
725,Prager,Austria,51.2182141,11.7682491
726,Emrich-Schönleber,Germany,51.2182141,11.7682491
727,Muratie,South Africa,-33.8704712,18.8759232
728,Eymann,Germany,49.448086,8.238998
729,Excelsior,South Africa,42.70543440000001,-73.86294869999999
730,Liliac,Romania,42.70543440000001,-73.86294869999999
731,Cantina Kaltern,Italy,46.4208679,11.2520982
732,Müller-Catoir,Germany,49.3613071,8.1378202
733,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
734,Anselmann,Germany,49.267376,8.132109
735,Schloss Lieser,Germany,49.9172879,7.0195801
736,Schäfer-Fröhlich,Germany,49.8376011,7.680954599999999
737,Weingut Bründlmayer,Austria,48.4738838,15.6650811
738,Leo Hillinger,Austria,47.96382089999999,16.7824909
739,Alois Lageder,Italy,46.2881958,11.2099521
740,Borgo Paglianetto,Italy,43.271756,12.984795
741,Heymann-Löwenstein,Germany,50.3148115,7.522224
742,Martin Tesch,Germany,50.3148115,7.522224
743,Kühling-Gillot,Germany,49.93124,8.3066
744,Kühling-Gillot,Germany,49.93124,8.3066
745,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
746,Marco Felluga,Italy,49.7961111,7.758333299999999
747,Emrich-Schönleber,Germany,49.7961111,7.758333299999999
748,Genheimer Kiltz,Germany,49.87809,7.797980000000001
749,Bouchard Père & Fils,France,49.87809,7.797980000000001
750,Anselmi,Italy,42.6128388,-83.3110438
751,Attems,Italy,42.6128388,-83.3110438
752,E. Guigal,France,42.6128388,-83.3110438
753,Ochagavia,Chile,42.9055919,-1.0900224
754,Markowitsch,Austria,48.0554417,16.738552
755,Von Winning,Germany,49.4106226,8.1863799
756,Fiuza,Portugal,49.4106226,8.1863799
757,Ökonomierat Rebholz,Germany,49.2091692,8.0507121
758,Peth Wetz,Germany,49.6831468,8.222591
759,Aaldering,South Africa,-33.9196827,18.8277804
760,Esterházy,Austria,50.6568523,-102.0757792
761,Arboleda,Chile,30.5222208,-97.81892309999999
762,Dievole,Italy,43.4201863,11.3608965
763,Zehnthof Luckert,Germany,49.707809,10.132046
764,Langlois-Chateau,France,47.2703169,-0.1046324
765,Weingut Bründlmayer,Austria,48.4738838,15.6650811
766,Nals Margreid,Italy,46.5388341,11.2039337
767,Batasiolo,Italy,46.5388341,11.2039337
768,Maximin Grünhaus,Germany,49.7696275,6.716903299999999
769,Erwin Sabathi,Austria,46.651513,15.488187
770,Excelsior,South Africa,42.70543440000001,-73.86294869999999
771,Gauby,France,42.74938,2.7636073
772,Hans Wirsching,Germany,49.70283,10.26118
773,St. Urbans-Hof,Germany,49.70283,10.26118
774,Domäne Wachau,Austria,48.3920656,15.5273111
775,Prayers Of Sinners & Saints,United States,48.3920656,15.5273111
776,Cascas,Portugal,-7.481893200000001,-78.81844319999999
777,Pichler-Krutzler,Austria,48.3882487,15.5332007
778,Ansgar Clüsserath,Germany,49.82332,6.899389999999999
779,Xavier Monnot,France,49.82332,6.899389999999999
780,Oliver Zeter,Germany,49.37067889999999,8.1433803
781,Papagiannakos,Greece,37.9046113,23.9834527
782,Petra,Italy,30.3284544,35.4443622
783,Dona Berta,Portugal,30.3284544,35.4443622
784,Taylors / Wakefield,Australia,30.3284544,35.4443622
785,Firriato,Italy,38.1129343,15.1110949
786,Falesco,Italy,42.65204079999999,12.2443794
787,Prinz von Hessen,Germany,49.99530859999999,7.9814577
788,Tyrrell's,Australia,-32.7728332,151.2729394
789,Domaine Masson-Blondelet,France,47.2852122,2.9544066
790,Wittmann,Germany,41.8483505,-73.07505789999999
791,Battenfeld Spanier,Germany,49.93124,8.3066
792,Bleda,Spain,49.93124,8.3066
793,Axel Pauly,Germany,49.9222105,7.0197772
794,Niepoort,Portugal,49.9222105,7.0197772
795,Schloss Reinhartshausen,Germany,50.0188032,8.0915343
796,St. Michael-Eppan,Italy,46.4560767,11.2623877
797,Cantina Kaltern,Italy,46.4208679,11.2520982
798,Becker Landgraf,Germany,49.77575,8.19913
799,Mayer am Pfarrplatz,Austria,48.25507390000001,16.3588897
800,CM,Portugal,48.25507390000001,16.3588897
801,MAN,South Africa,48.25507390000001,16.3588897
802,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
803,Korrell,Germany,49.8441406,7.914689099999999
804,Settesoli,Italy,37.5951642,12.9745984
805,Georg Mosbacher,Germany,49.42322310000001,8.189898099999999
806,Weinhaus Gebruder Steffen,Germany,49.8204869,6.8987102
807,Villa Cavarena,Italy,41.21833400000001,14.5820977
808,Sander,Germany,41.21833400000001,14.5820977
809,Domaine Henri Boillot,France,46.9686198,4.7971731
810,Schäfer-Fröhlich,Germany,49.8376011,7.680954599999999
811,Peter Falke,South Africa,-34.0008333,18.8388889
812,Santa Helena,Chile,-34.0008333,18.8388889
813,Peter Lauer,Germany,49.6289469,6.5532144
814,Hermon,Israel,44.81007,-68.9133724
815,Kurtatsch (Cortaccia),Italy,46.3114023,11.2206906
816,Domaine des Hâtes,France,47.871254,3.7700113
817,Reichsgraf von Kesselstatt,Germany,47.871254,3.7700113
818,Louis Jadot,France,47.871254,3.7700113
819,Markus Molitor,Germany,47.871254,3.7700113
820,Belisario,Italy,6.2071769,-75.5656477
821,Herrenhof Lamprecht,Austria,47.0542711,15.805406
822,Oude Kaap,South Africa,47.0542711,15.805406
823,Markus Molitor,Germany,47.0542711,15.805406
824,Bernhard Ott,Austria,48.4425835,15.7890148
825,Domaine Chatelain,France,47.3074056,2.948854
826,Eymann,Germany,49.448086,8.238998
827,Domaine Henri Boillot,France,46.9686198,4.7971731
828,Schloss Lieser,Germany,49.9172879,7.0195801
829,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
830,Carl Loewen,Germany,49.820941,6.8760936
831,Emrich-Schönleber,Germany,49.820941,6.8760936
832,Domaine Chatelain,France,47.3074056,2.948854
833,Prager,Austria,47.3074056,2.948854
834,Casa Agricola de Compostela,Portugal,42.8768606,-8.5441729
835,Menhir,Italy,42.8768606,-8.5441729
836,Markus Molitor,Germany,42.8768606,-8.5441729
837,Forstmeister Geltz-Zilliken,Germany,49.605545,6.5432753
838,Vignoble des 2 Lunes,France,48.0597786,7.2979689
839,Pescaja,Italy,44.8165092,8.0100413
840,Fortant,France,43.4111081,3.7095477
841,Wageck-Pfaffmann,Germany,49.5363,8.20455
842,Biscardo,Italy,45.39826619999999,11.2700186
843,Rainer Sauer,Germany,49.86165039999999,10.1734665
844,Van Volxem,Germany,49.6427945,6.5787574
845,Roveglia,Italy,49.6427945,6.5787574
846,Weinreich,Germany,49.6427945,6.5787574
847,Bremerton,Australia,47.5650067,-122.6269768
848,Trénel,France,-35.6985981,-64.1341816
849,Kollwentz,Austria,47.8295264,16.4802959
850,Steenberg,South Africa,-34.0754149,18.4229831
851,Ramón Bilbao,Spain,42.5699439,-2.8608441
852,Domaine Philippe Goulley,France,42.5699439,-2.8608441
853,Andreas Bender,Germany,42.5699439,-2.8608441
854,Marco Felluga,Italy,42.5699439,-2.8608441
855,Kühling-Gillot,Germany,49.93124,8.3066
856,Schäfer-Fröhlich,Germany,49.8376011,7.680954599999999
857,Emrich-Schönleber,Germany,49.8376011,7.680954599999999
858,Villamedoro,Italy,42.6030466,13.8954889
859,St. Urbans-Hof,Germany,42.6030466,13.8954889
860,Von Winning,Germany,49.4106226,8.1863799
861,Krämer - Straight,Germany,49.4106226,8.1863799
862,Wieninger,Austria,49.4106226,8.1863799
863,Cap Cette,France,49.4106226,8.1863799
864,Quinta da Ponte Pedrinha,Portugal,40.4930696,-7.662475999999999
865,Bret Brothers & The Soufrandière,France,40.4930696,-7.662475999999999
866,Heinrich Spindler,Germany,49.4244358,8.1892896
867,Wittmann,Germany,41.8483505,-73.07505789999999
868,Pascal Jolivet,France,41.8483505,-73.07505789999999
869,Weingut Thanisch,Germany,49.9169401,7.012305199999999
870,Dr. Von Bassermann-Jordan,Germany,49.4081542,8.1857663
871,Emrich-Schönleber,Germany,49.4081542,8.1857663
872,Andreas Bender,Germany,49.4081542,8.1857663
873,Montes,Chile,49.4081542,8.1857663
874,Chaland Jean-Marie,France,46.4534241,4.8447172
875,Berthenet,France,46.7059678,4.6711632
876,Langlois-Chateau,France,47.2703169,-0.1046324
877,Pieria Eratini (Πιερία Ερατεινή),Greece,40.462197,22.4881768
878,Château de Beaucastel,France,44.10485200000001,4.8521481
879,Hugel,France,44.10485200000001,4.8521481
880,Paul Achs,Austria,47.9019376,16.9125918
881,Ökonomierat Rebholz,Germany,49.2091692,8.0507121
882,Fio,Germany,49.2091692,8.0507121
883,Baigorri,Spain,25.6821584,-80.3358456
884,Mesa,Italy,33.4151843,-111.8314724
885,Schäfer-Fröhlich,Germany,49.8376011,7.680954599999999
886,Emrich-Schönleber,Germany,49.8376011,7.680954599999999
887,Ziereisen,Germany,47.6547677,7.559164399999998
888,Emrich-Schönleber,Germany,47.6547677,7.559164399999998
889,Es Fangar,Spain,39.495917,3.19586
890,Korrell,Germany,49.8441406,7.914689099999999
891,Gut Hermannsberg,Germany,49.7961111,7.758333299999999
892,Pichler-Krutzler,Austria,48.3882487,15.5332007
893,Patz & Hall,United States,45.0825614,-88.0344085
894,Enate,Spain,45.0825614,-88.0344085
895,Sturm,Italy,45.0825614,-88.0344085
896,Collefrisio,Italy,42.2798721,14.3674517
897,Von Winning,Germany,49.4106226,8.1863799
898,Taylors / Wakefield,Australia,49.4106226,8.1863799
899,Kollwentz,Austria,47.8295264,16.4802959
900,Franz Keller,Germany,47.8295264,16.4802959
901,Fritsch,Austria,47.8295264,16.4802959
902,Weingut Holger Koch,Germany,48.0764505,7.652524199999999
903,Paco & Lola,Spain,48.0764505,7.652524199999999
904,Wieninger,Austria,48.0764505,7.652524199999999
905,Koehler-Ruprecht,Germany,49.4914991,8.1751278
906,Kühling-Gillot,Germany,49.93124,8.3066
907,Capichera,Italy,41.0396864,9.3836958
908,Más Que Vinos,Spain,39.8858862,-3.5407281
909,Maximin Grünhaus,Germany,49.7696275,6.716903299999999
910,Santa Maria La Palma,Italy,40.6629048,8.270778199999999
